country,issue,month,rate
SC,natural capital,2018-02,0.0
SL,natural capital,2018-02,0.0
SG,natural capital,2018-02,35.0
SX,natural capital,2018-02,0.0
SK,natural capital,2018-02,0.0
SI,natural capital,2018-02,0.0
SB,natural capital,2018-02,0.0
SO,natural capital,2018-02,0.0
ZA,natural capital,2018-02,0.0
GS,natural capital,2018-02,0.0
KR,natural capital,2018-02,0.0
SS,natural capital,2018-02,0.0
ES,natural capital,2018-02,9.0
LK,natural capital,2018-02,80.0
BL,natural capital,2018-02,0.0
SH,natural capital,2018-02,0.0
KN,natural capital,2018-02,0.0
LC,natural capital,2018-02,0.0
MF,natural capital,2018-02,0.0
PM,natural capital,2018-02,0.0
VC,natural capital,2018-02,0.0
SD,natural capital,2018-02,0.0
SR,natural capital,2018-02,0.0
SJ,natural capital,2018-02,0.0
SZ,natural capital,2018-02,0.0
SE,natural capital,2018-02,0.0
CH,natural capital,2018-02,84.0
SY,natural capital,2018-02,0.0
TW,natural capital,2018-02,0.0
TJ,natural capital,2018-02,0.0
TZ,natural capital,2018-02,0.0
TH,natural capital,2018-02,17.0
TL,natural capital,2018-02,0.0
TG,natural capital,2018-02,0.0
TK,natural capital,2018-02,0.0
TO,natural capital,2018-02,0.0
TT,natural capital,2018-02,0.0
TN,natural capital,2018-02,0.0
TR,natural capital,2018-02,0.0
TM,natural capital,2018-02,0.0
TC,natural capital,2018-02,0.0
TV,natural capital,2018-02,0.0
VI,natural capital,2018-02,0.0
UG,natural capital,2018-02,0.0
UA,natural capital,2018-02,0.0
AE,natural capital,2018-02,0.0
UM,natural capital,2018-02,0.0
UY,natural capital,2018-02,0.0
UZ,natural capital,2018-02,0.0
VU,natural capital,2018-02,0.0
VA,natural capital,2018-02,0.0
VE,natural capital,2018-02,0.0
VN,natural capital,2018-02,0.0
WF,natural capital,2018-02,0.0
EH,natural capital,2018-02,0.0
YE,natural capital,2018-02,0.0
ZM,natural capital,2018-02,0.0
ZW,natural capital,2018-02,0.0
AU,ocean acidification,2018-02,45.0
CA,ocean acidification,2018-02,34.0
CO,ocean acidification,2018-02,29.0
FR,ocean acidification,2018-02,12.0
IT,ocean acidification,2018-02,4.0
MX,ocean acidification,2018-02,26.0
PH,ocean acidification,2018-02,23.0
ES,ocean acidification,2018-02,22.0
SE,ocean acidification,2018-02,25.0
GB,ocean acidification,2018-02,9.0
US,ocean acidification,2018-02,31.0
AF,ocean acidification,2018-02,0.0
AX,ocean acidification,2018-02,0.0
AL,ocean acidification,2018-02,0.0
DZ,ocean acidification,2018-02,0.0
AS,ocean acidification,2018-02,0.0
AD,ocean acidification,2018-02,0.0
AO,ocean acidification,2018-02,0.0
AI,ocean acidification,2018-02,0.0
AG,ocean acidification,2018-02,0.0
AR,ocean acidification,2018-02,12.0
AM,ocean acidification,2018-02,0.0
AW,ocean acidification,2018-02,0.0
AT,ocean acidification,2018-02,0.0
AZ,ocean acidification,2018-02,0.0
BS,ocean acidification,2018-02,0.0
BH,ocean acidification,2018-02,0.0
BD,ocean acidification,2018-02,0.0
BB,ocean acidification,2018-02,0.0
BY,ocean acidification,2018-02,0.0
BE,ocean acidification,2018-02,0.0
BZ,ocean acidification,2018-02,0.0
BJ,ocean acidification,2018-02,0.0
BM,ocean acidification,2018-02,0.0
BT,ocean acidification,2018-02,0.0
BO,ocean acidification,2018-02,0.0
BA,ocean acidification,2018-02,0.0
BW,ocean acidification,2018-02,0.0
BV,ocean acidification,2018-02,0.0
BR,ocean acidification,2018-02,6.0
IO,ocean acidification,2018-02,0.0
VG,ocean acidification,2018-02,0.0
BN,ocean acidification,2018-02,0.0
BG,ocean acidification,2018-02,0.0
BF,ocean acidification,2018-02,0.0
BI,ocean acidification,2018-02,0.0
KH,ocean acidification,2018-02,0.0
CM,ocean acidification,2018-02,0.0
CV,ocean acidification,2018-02,0.0
BQ,ocean acidification,2018-02,0.0
KY,ocean acidification,2018-02,0.0
CF,ocean acidification,2018-02,0.0
TD,ocean acidification,2018-02,0.0
CL,ocean acidification,2018-02,16.0
CN,ocean acidification,2018-02,0.0
CX,ocean acidification,2018-02,0.0
CC,ocean acidification,2018-02,0.0
KM,ocean acidification,2018-02,0.0
CG,ocean acidification,2018-02,0.0
CD,ocean acidification,2018-02,0.0
CK,ocean acidification,2018-02,0.0
CR,ocean acidification,2018-02,0.0
CI,ocean acidification,2018-02,0.0
HR,ocean acidification,2018-02,0.0
CU,ocean acidification,2018-02,0.0
CW,ocean acidification,2018-02,0.0
CY,ocean acidification,2018-02,0.0
CZ,ocean acidification,2018-02,7.0
DK,ocean acidification,2018-02,0.0
DJ,ocean acidification,2018-02,0.0
DM,ocean acidification,2018-02,0.0
DO,ocean acidification,2018-02,19.0
EC,ocean acidification,2018-02,11.0
EG,ocean acidification,2018-02,0.0
SV,ocean acidification,2018-02,41.0
GQ,ocean acidification,2018-02,0.0
ER,ocean acidification,2018-02,0.0
EE,ocean acidification,2018-02,0.0
ET,ocean acidification,2018-02,0.0
FK,ocean acidification,2018-02,0.0
FO,ocean acidification,2018-02,0.0
FJ,ocean acidification,2018-02,0.0
FI,ocean acidification,2018-02,8.0
GF,ocean acidification,2018-02,0.0
PF,ocean acidification,2018-02,0.0
TF,ocean acidification,2018-02,0.0
GA,ocean acidification,2018-02,0.0
GM,ocean acidification,2018-02,0.0
GE,ocean acidification,2018-02,0.0
DE,ocean acidification,2018-02,4.0
GH,ocean acidification,2018-02,41.0
GI,ocean acidification,2018-02,0.0
GR,ocean acidification,2018-02,0.0
GL,ocean acidification,2018-02,0.0
GD,ocean acidification,2018-02,0.0
GP,ocean acidification,2018-02,0.0
GU,ocean acidification,2018-02,0.0
GT,ocean acidification,2018-02,22.0
GG,ocean acidification,2018-02,0.0
GN,ocean acidification,2018-02,0.0
GW,ocean acidification,2018-02,0.0
GY,ocean acidification,2018-02,0.0
HT,ocean acidification,2018-02,0.0
HM,ocean acidification,2018-02,0.0
HN,ocean acidification,2018-02,0.0
HK,ocean acidification,2018-02,0.0
HU,ocean acidification,2018-02,0.0
IS,ocean acidification,2018-02,0.0
IN,ocean acidification,2018-02,5.0
ID,ocean acidification,2018-02,3.0
IR,ocean acidification,2018-02,0.0
IQ,ocean acidification,2018-02,0.0
IE,ocean acidification,2018-02,0.0
IM,ocean acidification,2018-02,0.0
IL,ocean acidification,2018-02,0.0
JM,ocean acidification,2018-02,0.0
JP,ocean acidification,2018-02,2.0
JE,ocean acidification,2018-02,0.0
JO,ocean acidification,2018-02,0.0
KZ,ocean acidification,2018-02,0.0
KE,ocean acidification,2018-02,0.0
KI,ocean acidification,2018-02,0.0
XK,ocean acidification,2018-02,0.0
KW,ocean acidification,2018-02,0.0
KG,ocean acidification,2018-02,0.0
LA,ocean acidification,2018-02,0.0
LV,ocean acidification,2018-02,0.0
LB,ocean acidification,2018-02,0.0
LS,ocean acidification,2018-02,0.0
LR,ocean acidification,2018-02,0.0
LY,ocean acidification,2018-02,0.0
LI,ocean acidification,2018-02,0.0
LT,ocean acidification,2018-02,0.0
LU,ocean acidification,2018-02,0.0
MO,ocean acidification,2018-02,0.0
MK,ocean acidification,2018-02,0.0
MG,ocean acidification,2018-02,0.0
MW,ocean acidification,2018-02,0.0
MY,ocean acidification,2018-02,9.0
MV,ocean acidification,2018-02,0.0
ML,ocean acidification,2018-02,0.0
MT,ocean acidification,2018-02,0.0
MH,ocean acidification,2018-02,0.0
MQ,ocean acidification,2018-02,0.0
MR,ocean acidification,2018-02,0.0
MU,ocean acidification,2018-02,0.0
YT,ocean acidification,2018-02,0.0
FM,ocean acidification,2018-02,0.0
MD,ocean acidification,2018-02,0.0
MC,ocean acidification,2018-02,0.0
MN,ocean acidification,2018-02,0.0
ME,ocean acidification,2018-02,0.0
MS,ocean acidification,2018-02,0.0
MA,ocean acidification,2018-02,11.0
MZ,ocean acidification,2018-02,0.0
MM,ocean acidification,2018-02,0.0
NA,ocean acidification,2018-02,0.0
NR,ocean acidification,2018-02,0.0
NP,ocean acidification,2018-02,0.0
NL,ocean acidification,2018-02,2.0
NC,ocean acidification,2018-02,0.0
NZ,ocean acidification,2018-02,60.0
NI,ocean acidification,2018-02,0.0
NE,ocean acidification,2018-02,0.0
NG,ocean acidification,2018-02,9.0
NU,ocean acidification,2018-02,0.0
NF,ocean acidification,2018-02,0.0
KP,ocean acidification,2018-02,0.0
MP,ocean acidification,2018-02,0.0
NO,ocean acidification,2018-02,9.0
OM,ocean acidification,2018-02,0.0
PK,ocean acidification,2018-02,6.0
PW,ocean acidification,2018-02,0.0
PS,ocean acidification,2018-02,0.0
PA,ocean acidification,2018-02,0.0
PG,ocean acidification,2018-02,0.0
PY,ocean acidification,2018-02,0.0
PE,ocean acidification,2018-02,17.0
PN,ocean acidification,2018-02,0.0
PL,ocean acidification,2018-02,3.0
PT,ocean acidification,2018-02,23.0
PR,ocean acidification,2018-02,0.0
QA,ocean acidification,2018-02,80.0
RE,ocean acidification,2018-02,0.0
RO,ocean acidification,2018-02,0.0
RU,ocean acidification,2018-02,1.0
RW,ocean acidification,2018-02,0.0
WS,ocean acidification,2018-02,0.0
SM,ocean acidification,2018-02,0.0
ST,ocean acidification,2018-02,0.0
SA,ocean acidification,2018-02,5.0
SN,ocean acidification,2018-02,0.0
RS,ocean acidification,2018-02,0.0
SC,ocean acidification,2018-02,0.0
SL,ocean acidification,2018-02,0.0
SG,ocean acidification,2018-02,9.0
SX,ocean acidification,2018-02,0.0
SK,ocean acidification,2018-02,0.0
SI,ocean acidification,2018-02,0.0
SB,ocean acidification,2018-02,0.0
SO,ocean acidification,2018-02,0.0
ZA,ocean acidification,2018-02,10.0
GS,ocean acidification,2018-02,0.0
KR,ocean acidification,2018-02,21.0
SS,ocean acidification,2018-02,0.0
LK,ocean acidification,2018-02,0.0
BL,ocean acidification,2018-02,0.0
SH,ocean acidification,2018-02,85.0
KN,ocean acidification,2018-02,0.0
LC,ocean acidification,2018-02,0.0
MF,ocean acidification,2018-02,0.0
PM,ocean acidification,2018-02,0.0
VC,ocean acidification,2018-02,0.0
SD,ocean acidification,2018-02,0.0
SR,ocean acidification,2018-02,0.0
SJ,ocean acidification,2018-02,0.0
SZ,ocean acidification,2018-02,0.0
CH,ocean acidification,2018-02,6.0
SY,ocean acidification,2018-02,0.0
TW,ocean acidification,2018-02,7.0
TJ,ocean acidification,2018-02,0.0
TZ,ocean acidification,2018-02,100.0
TH,ocean acidification,2018-02,9.0
TL,ocean acidification,2018-02,0.0
TG,ocean acidification,2018-02,0.0
TK,ocean acidification,2018-02,0.0
TO,ocean acidification,2018-02,0.0
TT,ocean acidification,2018-02,0.0
TN,ocean acidification,2018-02,0.0
TR,ocean acidification,2018-02,0.0
TM,ocean acidification,2018-02,0.0
TC,ocean acidification,2018-02,0.0
TV,ocean acidification,2018-02,0.0
VI,ocean acidification,2018-02,0.0
UG,ocean acidification,2018-02,0.0
UA,ocean acidification,2018-02,0.0
AE,ocean acidification,2018-02,9.0
UM,ocean acidification,2018-02,0.0
UY,ocean acidification,2018-02,0.0
UZ,ocean acidification,2018-02,0.0
VU,ocean acidification,2018-02,0.0
VA,ocean acidification,2018-02,0.0
VE,ocean acidification,2018-02,11.0
VN,ocean acidification,2018-02,0.0
WF,ocean acidification,2018-02,0.0
EH,ocean acidification,2018-02,0.0
YE,ocean acidification,2018-02,0.0
ZM,ocean acidification,2018-02,0.0
ZW,ocean acidification,2018-02,0.0
AU,species diversity,2018-02,3.0
DE,species diversity,2018-02,4.0
KE,species diversity,2018-02,7.0
PH,species diversity,2018-02,15.0
GB,species diversity,2018-02,1.0
US,species diversity,2018-02,2.0
AF,species diversity,2018-02,0.0
AX,species diversity,2018-02,0.0
AL,species diversity,2018-02,0.0
DZ,species diversity,2018-02,0.0
AS,species diversity,2018-02,0.0
AD,species diversity,2018-02,0.0
AO,species diversity,2018-02,0.0
AI,species diversity,2018-02,0.0
AG,species diversity,2018-02,0.0
AR,species diversity,2018-02,0.0
AM,species diversity,2018-02,0.0
AW,species diversity,2018-02,0.0
AT,species diversity,2018-02,5.0
AZ,species diversity,2018-02,0.0
BS,species diversity,2018-02,0.0
BH,species diversity,2018-02,0.0
BD,species diversity,2018-02,0.0
BB,species diversity,2018-02,0.0
BY,species diversity,2018-02,0.0
BE,species diversity,2018-02,0.0
BZ,species diversity,2018-02,0.0
BJ,species diversity,2018-02,0.0
BM,species diversity,2018-02,0.0
BT,species diversity,2018-02,0.0
BO,species diversity,2018-02,0.0
BA,species diversity,2018-02,0.0
BW,species diversity,2018-02,0.0
BV,species diversity,2018-02,0.0
BR,species diversity,2018-02,0.0
IO,species diversity,2018-02,0.0
VG,species diversity,2018-02,0.0
BN,species diversity,2018-02,0.0
BG,species diversity,2018-02,0.0
BF,species diversity,2018-02,0.0
BI,species diversity,2018-02,0.0
KH,species diversity,2018-02,0.0
CM,species diversity,2018-02,0.0
CA,species diversity,2018-02,1.0
CV,species diversity,2018-02,0.0
BQ,species diversity,2018-02,0.0
KY,species diversity,2018-02,0.0
CF,species diversity,2018-02,0.0
TD,species diversity,2018-02,0.0
CL,species diversity,2018-02,0.0
CN,species diversity,2018-02,0.0
CX,species diversity,2018-02,0.0
CC,species diversity,2018-02,0.0
CO,species diversity,2018-02,0.0
KM,species diversity,2018-02,0.0
CG,species diversity,2018-02,0.0
CD,species diversity,2018-02,0.0
CK,species diversity,2018-02,0.0
CR,species diversity,2018-02,0.0
CI,species diversity,2018-02,0.0
HR,species diversity,2018-02,0.0
CU,species diversity,2018-02,0.0
CW,species diversity,2018-02,0.0
CY,species diversity,2018-02,0.0
CZ,species diversity,2018-02,3.0
DK,species diversity,2018-02,0.0
DJ,species diversity,2018-02,0.0
DM,species diversity,2018-02,0.0
DO,species diversity,2018-02,0.0
EC,species diversity,2018-02,0.0
EG,species diversity,2018-02,0.0
SV,species diversity,2018-02,0.0
GQ,species diversity,2018-02,0.0
ER,species diversity,2018-02,0.0
EE,species diversity,2018-02,0.0
ET,species diversity,2018-02,100.0
FK,species diversity,2018-02,0.0
FO,species diversity,2018-02,0.0
FJ,species diversity,2018-02,0.0
FI,species diversity,2018-02,0.0
FR,species diversity,2018-02,1.0
GF,species diversity,2018-02,0.0
PF,species diversity,2018-02,0.0
TF,species diversity,2018-02,0.0
GA,species diversity,2018-02,0.0
GM,species diversity,2018-02,0.0
GE,species diversity,2018-02,0.0
GH,species diversity,2018-02,0.0
GI,species diversity,2018-02,0.0
GR,species diversity,2018-02,0.0
GL,species diversity,2018-02,0.0
GD,species diversity,2018-02,0.0
GP,species diversity,2018-02,0.0
GU,species diversity,2018-02,0.0
GT,species diversity,2018-02,0.0
GG,species diversity,2018-02,0.0
GN,species diversity,2018-02,0.0
GW,species diversity,2018-02,0.0
GY,species diversity,2018-02,0.0
HT,species diversity,2018-02,0.0
HM,species diversity,2018-02,0.0
HN,species diversity,2018-02,0.0
HK,species diversity,2018-02,0.0
HU,species diversity,2018-02,0.0
IS,species diversity,2018-02,0.0
IN,species diversity,2018-02,1.0
ID,species diversity,2018-02,0.0
IR,species diversity,2018-02,0.0
IQ,species diversity,2018-02,0.0
IE,species diversity,2018-02,0.0
IM,species diversity,2018-02,0.0
IL,species diversity,2018-02,0.0
IT,species diversity,2018-02,0.0
JM,species diversity,2018-02,18.0
JP,species diversity,2018-02,1.0
JE,species diversity,2018-02,0.0
JO,species diversity,2018-02,0.0
KZ,species diversity,2018-02,0.0
KI,species diversity,2018-02,0.0
XK,species diversity,2018-02,0.0
KW,species diversity,2018-02,0.0
KG,species diversity,2018-02,0.0
LA,species diversity,2018-02,0.0
LV,species diversity,2018-02,0.0
LB,species diversity,2018-02,0.0
LS,species diversity,2018-02,0.0
LR,species diversity,2018-02,0.0
LY,species diversity,2018-02,0.0
LI,species diversity,2018-02,0.0
LT,species diversity,2018-02,0.0
LU,species diversity,2018-02,0.0
MO,species diversity,2018-02,0.0
MK,species diversity,2018-02,0.0
MG,species diversity,2018-02,0.0
MW,species diversity,2018-02,0.0
MY,species diversity,2018-02,1.0
MV,species diversity,2018-02,0.0
ML,species diversity,2018-02,0.0
MT,species diversity,2018-02,0.0
MH,species diversity,2018-02,0.0
MQ,species diversity,2018-02,0.0
MR,species diversity,2018-02,0.0
MU,species diversity,2018-02,0.0
YT,species diversity,2018-02,0.0
MX,species diversity,2018-02,1.0
FM,species diversity,2018-02,0.0
MD,species diversity,2018-02,0.0
MC,species diversity,2018-02,0.0
MN,species diversity,2018-02,0.0
ME,species diversity,2018-02,0.0
MS,species diversity,2018-02,0.0
MA,species diversity,2018-02,0.0
MZ,species diversity,2018-02,0.0
MM,species diversity,2018-02,0.0
NA,species diversity,2018-02,0.0
NR,species diversity,2018-02,0.0
NP,species diversity,2018-02,11.0
NL,species diversity,2018-02,1.0
NC,species diversity,2018-02,0.0
NZ,species diversity,2018-02,0.0
NI,species diversity,2018-02,0.0
NE,species diversity,2018-02,0.0
NG,species diversity,2018-02,2.0
NU,species diversity,2018-02,0.0
NF,species diversity,2018-02,0.0
KP,species diversity,2018-02,0.0
MP,species diversity,2018-02,0.0
NO,species diversity,2018-02,0.0
OM,species diversity,2018-02,0.0
PK,species diversity,2018-02,0.0
PW,species diversity,2018-02,0.0
PS,species diversity,2018-02,0.0
PA,species diversity,2018-02,0.0
PG,species diversity,2018-02,0.0
PY,species diversity,2018-02,0.0
PE,species diversity,2018-02,0.0
PN,species diversity,2018-02,0.0
PL,species diversity,2018-02,0.0
PT,species diversity,2018-02,0.0
PR,species diversity,2018-02,0.0
QA,species diversity,2018-02,0.0
RE,species diversity,2018-02,0.0
RO,species diversity,2018-02,0.0
RU,species diversity,2018-02,0.0
RW,species diversity,2018-02,0.0
WS,species diversity,2018-02,0.0
SM,species diversity,2018-02,0.0
ST,species diversity,2018-02,0.0
SA,species diversity,2018-02,0.0
SN,species diversity,2018-02,0.0
RS,species diversity,2018-02,0.0
SC,species diversity,2018-02,0.0
SL,species diversity,2018-02,0.0
SG,species diversity,2018-02,0.0
SX,species diversity,2018-02,0.0
SK,species diversity,2018-02,0.0
SI,species diversity,2018-02,0.0
SB,species diversity,2018-02,0.0
SO,species diversity,2018-02,0.0
ZA,species diversity,2018-02,0.0
GS,species diversity,2018-02,0.0
KR,species diversity,2018-02,1.0
SS,species diversity,2018-02,0.0
ES,species diversity,2018-02,1.0
LK,species diversity,2018-02,0.0
BL,species diversity,2018-02,0.0
SH,species diversity,2018-02,0.0
KN,species diversity,2018-02,0.0
LC,species diversity,2018-02,0.0
MF,species diversity,2018-02,0.0
PM,species diversity,2018-02,0.0
VC,species diversity,2018-02,0.0
SD,species diversity,2018-02,0.0
SR,species diversity,2018-02,0.0
SJ,species diversity,2018-02,0.0
SZ,species diversity,2018-02,0.0
SE,species diversity,2018-02,0.0
CH,species diversity,2018-02,1.0
SY,species diversity,2018-02,0.0
TW,species diversity,2018-02,1.0
TJ,species diversity,2018-02,0.0
TZ,species diversity,2018-02,0.0
TH,species diversity,2018-02,1.0
TL,species diversity,2018-02,0.0
TG,species diversity,2018-02,0.0
TK,species diversity,2018-02,0.0
TO,species diversity,2018-02,0.0
TT,species diversity,2018-02,0.0
TN,species diversity,2018-02,0.0
TR,species diversity,2018-02,0.0
TM,species diversity,2018-02,0.0
TC,species diversity,2018-02,0.0
TV,species diversity,2018-02,0.0
VI,species diversity,2018-02,0.0
UG,species diversity,2018-02,0.0
UA,species diversity,2018-02,0.0
AE,species diversity,2018-02,2.0
UM,species diversity,2018-02,0.0
UY,species diversity,2018-02,0.0
UZ,species diversity,2018-02,0.0
VU,species diversity,2018-02,0.0
VA,species diversity,2018-02,0.0
VE,species diversity,2018-02,0.0
VN,species diversity,2018-02,0.0
WF,species diversity,2018-02,0.0
EH,species diversity,2018-02,0.0
YE,species diversity,2018-02,0.0
ZM,species diversity,2018-02,0.0
ZW,species diversity,2018-02,28.0
DZ,subspecies,2018-02,9.0
BR,subspecies,2018-02,1.0
CA,subspecies,2018-02,1.0
EC,subspecies,2018-02,0.0
EG,subspecies,2018-02,5.0
DE,subspecies,2018-02,1.0
JP,subspecies,2018-02,100.0
LV,subspecies,2018-02,0.0
LT,subspecies,2018-02,0.0
RU,subspecies,2018-02,1.0
ZA,subspecies,2018-02,2.0
KR,subspecies,2018-02,11.0
ES,subspecies,2018-02,1.0
TW,subspecies,2018-02,2.0
TN,subspecies,2018-02,0.0
TR,subspecies,2018-02,1.0
GB,subspecies,2018-02,1.0
